Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.851,3.81,4.038,4.078,4.163,4.056,3.977,3.935,3.997,3.963,3.91,3.681,3.648,3.601,3.734,3.756,3.799,3.795,3.766,3.746,3.77,3.76,3.711,3.902,4.135,4.499,4.828,5.067,5.206,5.742,5.45,3.821,3.074,2.989
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.946,7.838,7.862,7.685,7.414,7.102,7.079,7.187,7.162,7.162,7.203,7.513,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.618,5.208,5.28,4.52,4.7,3.9,3.3,5.2,5.472,6.201,6.118,4.961,4.716,4.574
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.285,5.555,6.287,7.159,7.157,6.421,5.511,4.394,3.622,2.725,2.119,2.554,3.593,4.646,5.872,5.007,4.153,3.658,4.352,4.991,4.977,5.821,7.241,7.419,6.872,6.007,4.837,3.832,3.379,3.82,4.209,3.526,3.537,3.599
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.407,5.91,5.965,5.349,6.307,5.036,4.687,3.737,3.247,3.458,3.738,4.022,4.221,4.256,4.381,3.397,2.493,2.521,3.1,3.527,3.196,3.129,3.425,3.486,4.296,4.68,4.164,3.801,3.684,4.424,4.359,3.231,3.572,3.97
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.484,10.493,10.517,10.465,10.484,10.443,10.535,10.551,10.581,10.551,10.504,10.632,10.702,10.71,10.617,10.639,10.683,10.613,10.587,10.554,10.64,10.643,10.687,10.617,10.644,10.742,10.66,10.559,10.389,12.975,12.186,10.844,10.628,10.706
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.614,10.667,9.804,8.354,6.461,6.29,6.857,7.718,7.023,6.13,5.433,5.282,4.745,4.005,3.807,3.857,3.661,4.167,6.121,6.557,6.491,6.931,5.839,5.428,5.415,5.147,4.736,4.335,4.109,4.595,3.776,3.297,3.729,4.869
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.784142704795124,7.268918805609922,7.76154926727535,7.834490469792092,7.603289589830414,7.548452498191279,7.258249008605722,7.220111772264179,7.164979476605289,6.715397112228017,6.6193505452795405,7.139945697138703,7.273609108153848,7.172868223146948,6.829808131466136,6.342435320402123,5.886153077216281,6.203454731017142,8.37829865486612,8.51487068018885,8.117634775561624,8.10091624876963,7.986253505965099,7.408351053630497,6.855498262530168,6.432326314507699,5.915492826464147,5.476703716154992,5.388357605412105,7.150567538991927,6.193192458482723,4.986369265452961,4.825673308101596,4.905843762645948
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.055,4.158,4.004,4.067,4.16,4.247,4.188,4.259,4.342,4.331,4.281,4.328,4.62,4.734,4.626,4.383,4.298,4.142,3.993,3.935,3.958,3.765,3.547,3.449,3.401,3.266,2.522,1.8,2.04,2.94,1.9,3.3,3.176,3.161
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973861274136956,8.572462328408882,9.43460429257527,9.617047074260805,9.98340770598384,10.021991473558842,10.153839820894271,9.977091204781642,10.711270746040423,11.026321249153735,10.952087121099678,10.256019964263455,10.64350346902506,10.632481735485836,10.506803492347698,9.68991787099098,9.058788028202823,8.872325489563144,10.729863322165997,11.127884717268124,10.529239817740471,10.532571726901345,10.76809881871536,10.461999603178313,9.995644475791902,9.70223948505676,9.258776327009627,8.75857755591488,8.326514859037147,9.92399055106642,9.442126396606392,8.787774038368676,8.42854222604094,8.411555577472793
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611,0.596,0.61,0.617,0.632,0.616,0.631,0.645,0.652,0.634,0.629,0.635,0.63,0.608,0.585,0.582,0.398,0.423,0.535,0.653,0.796,3.667,2.954,1.827,3.566,2.285,3.215,4.083,4.83,6.127,6.338,5.485,5.408,5.472
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.445,6.303,6.364,6.429,6.526,6.524,6.406,6.23,6.232,6.264,6.372,6.362,6.346,6.127,6.002,5.822,5.694,5.647,5.864,5.845,4.03,3.691,3.674,4.391,4.335,4.717,5.338,5.161,6.256,14.663,10.177,8.086,6.544,6.518
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.934,5.071,4.803,4.505,4.717,4.931,4.768,5.096,5.01,4.958,5.063,4.84,4.15,4.71,4.87,4.17,4.08,4.03,3.96,3.6,3.477,3.238,3.575,3.208,3.272,3.741,3.691,3.492,3.379,7.179,5.097,3.85,4.899,4.828
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.729,3.844,3.863,3.765,3.683,3.613,3.598,3.698,3.749,3.767,3.698,3.615,3.527,3.554,3.795,4.052,3.434,3.72,3.858,3.605,3.592,3.504,3.497,3.6,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.222,2.153
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.799,2.618,2.397,2.432,2.613,2.734,2.856,2.862,2.939,2.92,2.801,2.755,2.628,2.526,2.387,2.287,2.172,2.169,2.089,2.002,2.62,2.631,2.692,2.536,2.503,2.472,2.569,2.635,2.634,2.883,3.003,2.689,2.661,2.741
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.611,13.645,14.393,14.825,13.695,12.684,10.964,9.935,12.29,14.928,18.435,20.211,19.899,18.822,17.592,13.794,9.551,7.069,8.131,9.578,9.576,10.031,10.293,8.971,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743,2.472
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.353438803662925,5.391679450988611,5.4567380820355815,5.4211629331108835,5.308210522186284,5.192687336452664,5.093423130333548,5.070790117874866,5.111845331059302,5.142468693024644,5.128220778083164,5.081696127142307,5.05616718801451,4.973515905334292,4.941705983963968,4.919682709309224,4.8799085431130615,4.875640794116367,4.904835241442518,5.099485990449016,5.1514410276493505,5.058323624221564,4.871453748546212,4.859835387619605,4.937191700798828,5.020891065809626,5.2846093190909835,5.3513860267792275,5.423094637193185,5.960077686280163,5.823475559305223,5.0020373703919985,4.700607932822396,4.5643996480652005
Puerto Rico (US),PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18,16.93,16.91,14.6,13.93,13.64,13.8,13.46,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15.0,16.1,15.7,14.5,14.3,13.9,12.0,11.8,10.8,9.2,8.3,8.89,7.9,6.0,5.725,5.472
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.333,2.433,2.538,2.557,2.592,2.68,2.871,3.059,3.05,3.07,3.043,3.059,3.016,2.972,2.944,2.936,2.873,2.871,2.81,2.894,2.916,2.928,2.883,2.896,2.931,2.846,2.757,2.782,2.948,3.0,2.805,2.831,2.859
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.919,3.985,5.301,6.709,7.064,7.298,6.571,4.64,4.579,3.806,3.829,4.497,6.132,6.319,7.582,7.649,7.965,7.553,9.432,10.771,12.682,15.531,16.188,13.897,12.447,11.068,8.869,6.994,6.464,6.801,6.577,6.011,6.509,6.384
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,4.98,5.06,4.41,3.4,8.15,5.36,4.417,5.343,7.61,6.206,9.393,6.814,6.513,4.825,5.277,4.713,4.415,5.46,4.569,4.67,4.085,4.385,5.034,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794,6.093
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.653,10.672,10.685,10.761,10.705,10.731,10.507,10.422,10.339,10.625,21.493,27.465,23.004,23.215,20.016,19.014,18.282,22.913,20.452,21.416,17.597,19.202,19.894,20.526,23.005,23.939,25.677,26.256,25.34,25.895,26.39,24.42,,
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8904264266522293,3.88849468155863,3.947381907667696,3.9166734381262107,3.9918201732193483,4.02635031377061,4.164878561966022,4.26811698217978,4.3126573039566525,4.417581676349567,4.527365111670066,4.620601175042421,4.517350020763162,4.347173234615284,3.844312427471388,3.8159642911478513,3.7605304151213077,3.662775335643791,3.605830933817165,3.5062003496532133,3.4453195719719503,3.5493112186455864,3.4290905240272465,3.400865529776053,3.3820914507128546,3.370556573061237,3.367720151642073,3.2756336073595205,3.213943249251173,3.1793712771021947,3.1837772875444443,3.2637641267419397,3.1810855077728517,3.1400708014776026
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.306454978532922,6.9155548022767706,7.513164588614819,7.510802121751031,7.384362008319562,7.558905121448808,7.363325291368792,7.395314315092384,7.112626903074937,6.5349708466427225,6.382047134031361,6.775251804334187,6.861506049845521,6.671432806960356,6.405877960912923,5.990189094554994,5.568625756884781,5.899851291833197,8.069778148542508,8.344752959127907,8.058978119474716,8.115766084584662,7.993599338690612,7.461493913320472,6.883211865202089,6.409398933951459,5.848584517694716,5.296925643264017,4.941201275490788,6.727514681484474,5.803617308614721,4.516093020070057,4.466412922510134,4.634668262598548
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.592,11.731,11.786,11.998,11.957,11.934,11.877,11.797,11.703,11.579,11.664,11.71,11.753,11.701,11.722,11.769,11.74,11.759,11.97,12.145,12.274,12.143,12.029,11.889,11.789,11.715,11.573,11.572,11.565,12.951,12.531,11.888,11.749,11.75
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13,0.13,0.126
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.218,8.26,8.273,8.17,8.01,6.74,5.515,5.63,6.239,6.969,6.561,8.112,6.95,7.719,7.174,7.27,6.413,5.787,6.859,6.959,7.177,6.794,7.096,6.802,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.589,5.379
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.068,5.181,5.883,8.131,9.449,9.665,11.813,13.261,13.036,10.581,8.978,7.875,8.21,7.763,7.124,7.055,6.002,6.205,8.301,7.407,6.571,5.484,5.513,5.212,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076,2.527
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31,12.12,12.154,12.222,11.972,11.586,11.217,11.352,11.627,11.731,11.76,11.499,11.696,11.731,11.854,11.632,11.626,11.57,11.663,11.673,11.775,11.701,11.785,11.844,11.838,11.801,11.875,10.759,11.236,11.829,15.775,15.084,12.352,11.994
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.314671497493495,7.312900353256423,7.327428742380533,7.226220969921275,7.184057260094434,7.1317247031558315,7.1836782204862795,7.20682286050122,7.202143072159124,7.207418197188248,7.269261476000977,7.40892084951567,7.374957451474813,7.330400995887892,7.249344587258306,7.160496521592063,7.2019568008849895,7.3188420200330615,7.387120708303364,7.181356879603953,7.180765139494193,7.255630999864033,7.342599388932695,7.309712776541852,7.27520961888065,7.2425756837613795,7.242855312067695,7.27732361933033,6.298187322905559,7.612795419685334,6.3149174406514295,4.8693930342272065,4.305251765962449,4.341694780169553
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.294,7.2,7.078,6.889,6.45,5.852,5.327,4.771,4.346,4.57,4.618,5.265,5.563,5.822,6.051,6.254,5.734,5.085,5.377,5.55,5.77,5.622,5.6,5.877,5.6,5.6,5.89,6.029,5.636,7.66,6.621,5.589,4.008,3.896
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.652,15.702,15.52,15.64,15.65,15.624,15.305,15.336,15.387,15.608,15.568,15.514,15.515,15.539,15.546,15.542,15.531,15.566,13.0,15.161,17.44,17.002,16.3,15.411,14.347,13.606,12.953,12.303,11.658,11.958,11.044,7.53,,
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.867,2.926,2.881,2.941,2.853,2.84,2.776,2.769,2.684,2.668,2.7,2.828,2.794,2.788,2.703,2.77,2.808,2.822,2.814,2.803,2.853,3.888,4.986,5.841,6.757,4.455,4.078,3.455,2.863,3.437,3.44,2.837,2.8,2.992
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,3.09,3.07,3.03,3.3,3.57,2.5,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.613,3.1,4.1,4.64,3.591,3.444,3.182
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985,1.868,1.846,1.82,1.856,1.89,2.022,2.164,2.202,2.45,2.642,2.696,2.29,2.031,1.885,1.92,1.981,1.999,2.02,1.617,1.292,0.984,0.694,0.729,0.735,0.734,0.725,0.72,0.743,0.864,0.884,1.483,1.455,1.47
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.085,4.266,4.285,4.325,4.22,4.216,4.253,4.161,4.195,4.08,4.154,3.903,3.879,3.42,3.716,3.889,4.007,4.128,4.269,4.413,4.54,4.552,4.538,4.678,4.606,4.294,3.834,3.192,3.203,3.508,3.556,3.175,3.153,3.126
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,7.88,9.94,7.68,7.65,7.68,7.98,7.1,7.3,6.96,6.96,6.2,6.9,6.8,7.22,6.57,6.41,5.88,7.33,4.893,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.992,2.839
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.315,19.536,19.491,19.974,19.747,19.651,19.267,19.169,19.164,18.98,19.076,19.077,19.081,18.992,18.997,19.002,18.981,18.996,19.013,19.031,19.052,19.105,19.013,18.861,18.597,18.578,18.523,18.738,18.828,19.413,19.662,19.05,18.941,18.861
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.339,13.372,13.395,13.374,13.4,13.2,13.8,13.7,13.7,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.67,16.116,19.204,22.959,24.0,22.154,19.223,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,7.39
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8786913153068365,6.973290264874108,7.041257658231321,6.985593644137798,6.846583020475709,6.7490401648332,6.694498153950764,6.687993506030038,6.772693473373321,6.776075592069866,6.709381975207918,6.608248205486213,6.540755298489125,6.406732836914141,6.329741732684492,6.252256794592575,6.20867009522794,6.207061002435376,6.279335266848519,6.445178985722166,6.466745095087851,6.32198183902121,6.074934930874225,6.11103054888978,6.28769454104184,6.366513641498368,6.502363384182623,6.5114416268507025,6.672058259882688,7.1376611971795905,7.343540219846893,6.522162974789299,6.1814480975101045,6.113447784494018
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37,12.414,12.242,12.352,12.361,12.336,12.042,12.072,12.121,12.325,12.286,12.234,12.232,12.256,12.266,12.267,12.262,12.298,12.463,12.503,12.635,12.896,12.727,12.602,12.485,12.955,13.111,12.952,12.709,14.319,14.029,12.545,12.477,
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.513550303181096,6.605200953734505,6.650017569276649,6.585053628401238,6.4520116779455305,6.375257549227048,6.336751603038287,6.355900917972218,6.4548928643459655,6.435510932341375,6.3414329744493125,6.237321273979362,6.168585018488661,6.022865216369306,5.923487565737012,5.836134352795272,5.793449212861776,5.78696446868704,5.846240360010898,5.983914624000516,5.997944998381922,5.862686162418809,5.639091632305014,5.684788144223232,5.855025200099263,5.941673768900487,6.077506409151429,6.1063279750562645,6.267921210760103,6.803309525676999,6.987663395916696,6.198018531836617,5.8877536169440114,5.823525215861053
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.572100328792619,10.157817778384093,10.678505320165382,10.617678835621541,10.496466640989345,10.410531312043359,10.35472126751849,10.103956767782082,10.424019659367248,10.431298561126688,10.250272937757108,9.857189637054347,10.151405233192335,9.801964495340851,9.589443936131014,8.741905351470615,8.21151774869796,7.999298913725519,9.490458097687831,9.636352036325617,9.247449256141472,9.308431227261055,9.421214333379016,9.165481015386915,8.777377346414607,8.665295588909594,8.316062071891299,8.03500355150924,7.691148422571483,9.112836548731085,8.720825383331544,8.040391116834607,7.666090512707839,7.558035711586176
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.513,14.662,14.476,14.424,14.356,14.342,14.421,14.402,14.356,14.4,15.73,17.63,16.36,16.12,16.47,16.65,16.024,15.426,15.134,14.626,14.224,13.59,12.48,11.435,10.594,9.686,8.808,8.714,8.831,9.686,9.6,8.992,9.071,9.17
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.085,17.28,15.64,12.7,8.39,10.88,10.56,10.63,13.6,12.983,12.148,11.243,10.359,9.49,9.263,9.096,9.004,8.831,8.72,7.15,7.54,8.1,6.6,6.94,7.22,7.917,7.888,7.693,7.556,8.76,8.491,8.16,7.631,7.325
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.166,12.192,12.2,13.654,13.109,11.341,11.894,12.421,16.099,18.546,19.148,18.541,17.549,18.206,16.276,13.395,11.16,9.514,12.023,14.387,13.634,13.966,14.226,11.536,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.84,5.234
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,7.809,8.51,8.24,7.15,6.886,6.658,7.4,7.33,6.92,5.682,5.922,6.479,6.012,6.506,5.95,4.818,4.371,5.858,7.236,8.166,8.841,10.103,9.668,8.962,8.0,6.564,5.108,4.446,4.971,4.744,4.011,3.652,3.357
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.243,5.722,9.33,9.58,8.897,9.547,10.359,8.941,7.607,5.466,4.73,4.965,5.555,6.693,7.81,7.066,6.161,6.235,8.351,8.61,7.804,7.976,8.052,7.954,7.432,6.99,6.718,6.365,6.833,8.291,8.722,7.392,7.611,8.528
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.684,21.052,21.75,21.717,21.65,22.074,22.5,23.195,23.837,24.502,25.178,25.716,26.216,26.69,27.204,27.69,28.24,27.835,27.383,26.736,25.987,25.128,24.448,23.828,23.285,22.718,24.523,26.369,28.138,32.944,34.153,35.359,35.086,34.4
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,6.949,7.4,7.5,7.2,7.222,7.31,7.376,7.6,9.587,11.63,10.94,10.28,9.513,8.809,8.17,8.42,10.94,8.14,8.61,8.627,13.8,14.5,14.783,14.243,13.795,13.597,13.497,13.36,15.191,14.877,13.268,13.187,12.962
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,0.664,0.7,0.709,0.749,0.703,0.732,0.727,0.752,0.79,0.787,0.769,0.732,0.685,0.678,0.724,0.834,0.906,0.906,0.878,0.905,0.9,0.948,0.933,0.974,1.047,1.116,1.135,1.084,1.707,1.548,1.096,1.074,1.088
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.408744037953168,2.3767716688127973,2.630119829010895,2.9306039644008766,3.014584751856685,3.1198949743781004,3.211487670065644,3.381573156351867,3.4748711026777777,3.4289628703812185,3.8571716613686458,4.175665456630429,4.426260489116755,4.421480079679521,4.5023125978312635,4.394751805787432,4.374896600233471,4.457840191123142,4.4393071106868325,4.175624917977471,4.123948056234322,4.061507359152385,4.063371630208556,4.059461162331406,4.134988004893957,4.050945293898033,3.928165117128902,3.8185338900756016,3.9105581460733396,4.382726439650651,4.139769791077852,4.245548756867165,3.990239377692262,3.9018585998985795
